SKU,BaseCode,Name,BaseCurve,BridgeSize,EyeSize,TempleSize,VerticalSize,AsianFitIndicator,AutomaticPlusOption,AvailabilityAsMauiPlano,AvailabilityAsMauiReader,ImageUrl,FrameColor,LensColor,LensGradient,LensMaterial,ReaderPower,StockLevel,StockStatus
MR408-019,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-011_front.jpg,Tortoise,Neutral Grey,Bi-Gradient,Readers,1.5,93,inStock
MR408-020,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-011_front.jpg,Tortoise,Neutral Grey,Bi-Gradient,Readers,2,91,inStock
MR408-021,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-011_front.jpg,Tortoise,Neutral Grey,Bi-Gradient,Readers,2.5,94,inStock
MR408-022,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-010_front.jpg,Tortoise,Maui Rose®,Bi-Gradient,Readers,1.5,80,inStock
MR408-023,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-010_front.jpg,Tortoise,Maui Rose®,Bi-Gradient,Readers,2,85,inStock
MR408-024,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-010_front.jpg,Tortoise,Maui Rose®,Bi-Gradient,Readers,2.5,88,inStock
MR408-025,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-012_front.jpg,Gloss Black,Blue Hawaii,Full Mirror,Readers,1.5,0,outOfStock
MR408-026,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-012_front.jpg,Gloss Black,Blue Hawaii,Full Mirror,Readers,2,0,outOfStock
MR408-027,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-012_front.jpg,Gloss Black,Blue Hawaii,Full Mirror,Readers,2.5,0,outOfStock
MR408-028,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-013_front.jpg,Tortoise,Blue Hawaii,Full Mirror,Readers,1.5,0,outOfStock
MR408-029,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-013_front.jpg,Tortoise,Blue Hawaii,Full Mirror,Readers,2,0,outOfStock
MR408-030,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-013_front.jpg,Tortoise,Blue Hawaii,Full Mirror,Readers,2.5,0,outOfStock
MR408-031,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-014_front.jpg,Gloss Black,MAUI Sunrise,Full Mirror,Readers,1.5,995,inStock
MR408-032,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-014_front.jpg,Gloss Black,MAUI Sunrise,Full Mirror,Readers,2,993,inStock
MR408-033,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-014_front.jpg,Gloss Black,MAUI Sunrise,Full Mirror,Readers,2.5,997,inStock
MR408-034,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-015_front.jpg,Tortoise,MAUI Sunrise,Full Mirror,Readers,1.5,994,inStock
MR408-035,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-015_front.jpg,Tortoise,MAUI Sunrise,Full Mirror,Readers,2,996,inStock
MR408-036,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-015_front.jpg,Tortoise,MAUI Sunrise,Full Mirror,Readers,2.5,995,inStock
MR408-037,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-016_front.jpg,Gloss Black,HAWAII LAVA™,Full Mirror,Readers,1.5,996,inStock
MR408-038,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-016_front.jpg,Gloss Black,HAWAII LAVA™,Full Mirror,Readers,2,996,inStock
MR408-039,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-016_front.jpg,Gloss Black,HAWAII LAVA™,Full Mirror,Readers,2.5,999,inStock
MR408-040,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-017_front.jpg,Tortoise,HAWAII LAVA™,Full Mirror,Readers,1.5,995,inStock
MR408-041,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-017_front.jpg,Tortoise,HAWAII LAVA™,Full Mirror,Readers,2,996,inStock
MR408-042,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-017_front.jpg,Tortoise,HAWAII LAVA™,Full Mirror,Readers,2.5,995,inStock
MR408-043,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-018_front.jpg,Gloss Black,MAUIGreen®,Full Mirror,Readers,1.5,999,inStock
MR408-044,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-018_front.jpg,Gloss Black,MAUIGreen®,Full Mirror,Readers,2,997,inStock
MR408-045,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-018_front.jpg,Gloss Black,MAUIGreen®,Full Mirror,Readers,2.5,999,inStock
MR408-046,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-019_front.jpg,Tortoise,MAUIGreen®,Full Mirror,Readers,1.5,999,inStock
MR408-047,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-019_front.jpg,Tortoise,MAUIGreen®,Full Mirror,Readers,2,998,inStock
MR408-048,MM408,SANDY BEACH,8,14,56,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/408/MM408-019_front.jpg,Tortoise,MAUIGreen®,Full Mirror,Readers,2.5,996,inStock
MM412-001,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-001_front.jpg,Gloss Black,HCL® Bronze,Bi-Gradient,MauiBrilliant,0,6335,inStock
MM412-002,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-002_front.jpg,Tortoise,Neutral Grey,Bi-Gradient,MauiBrilliant,0,6335,inStock
MM412-003,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-003_front.jpg,Tortoise,Maui HT™,Bi-Gradient,MauiBrilliant,0,6335,inStock
MM412-004,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-004_front.jpg,Gloss Black,Maui Rose®,Bi-Gradient,MauiBrilliant,0,6335,inStock
MM412-005,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-005_front.jpg,Tortoise,Maui Rose®,Bi-Gradient,MauiBrilliant,0,6335,inStock
MM412-007,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-007_front.jpg,Tortoise,Blue Hawaii,Full Mirror,MauiBrilliant,0,6335,inStock
MM412-011,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-011_front.jpg,Gloss Black,MAUI Sunrise,Full Mirror,MauiBrilliant,0,6335,inStock
MM412-012,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-012_front.jpg,Tortoise,MAUI Sunrise,Full Mirror,MauiBrilliant,0,6335,inStock
MM412-014,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-014_front.jpg,Gloss Black,Blue Hawaii,Full Mirror,MauiBrilliant,0,6335,inStock
MM412-015,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-015_front.jpg,Gloss Black,HAWAII LAVA™,Full Mirror,MauiBrilliant,0,6335,inStock
MM412-016,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-016_front.jpg,Tortoise,HAWAII LAVA™,Full Mirror,MauiBrilliant,0,1745,inStock
MM412-018,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-018_front.jpg,Gloss Black,MAUIGreen®,Full Mirror,MauiBrilliant,0,6335,inStock
MM412-019,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-019_front.jpg,Tortoise,MAUIGreen®,Full Mirror,MauiBrilliant,0,1745,inStock
MR412-001,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-001_front.jpg,Gloss Black,HCL® Bronze,Bi-Gradient,Readers,1.5,982,inStock
MR412-002,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-001_front.jpg,Gloss Black,HCL® Bronze,Bi-Gradient,Readers,2,975,inStock
MR412-003,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-001_front.jpg,Gloss Black,HCL® Bronze,Bi-Gradient,Readers,2.5,980,inStock
MR412-004,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/HT412-02_front.jpg,Gloss Black,Maui HT™,Bi-Gradient,Readers,1.5,927,inStock
MR412-005,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/HT412-02_front.jpg,Gloss Black,Maui HT™,Bi-Gradient,Readers,2,929,inStock
MR412-006,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/HT412-02_front.jpg,Gloss Black,Maui HT™,Bi-Gradient,Readers,2.5,898,inStock
MR412-010,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-004_front.jpg,Gloss Black,Maui Rose®,Bi-Gradient,Readers,1.5,998,inStock
MR412-011,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-004_front.jpg,Gloss Black,Maui Rose®,Bi-Gradient,Readers,2,996,inStock
MR412-012,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-004_front.jpg,Gloss Black,Maui Rose®,Bi-Gradient,Readers,2.5,998,inStock
MR412-016,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-003_front.jpg,Tortoise,Maui HT™,Bi-Gradient,Readers,1.5,994,inStock
MR412-017,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-003_front.jpg,Tortoise,Maui HT™,Bi-Gradient,Readers,2,988,inStock
MR412-018,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-003_front.jpg,Tortoise,Maui HT™,Bi-Gradient,Readers,2.5,993,inStock
MR412-019,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-002_front.jpg,Tortoise,Neutral Grey,Bi-Gradient,Readers,1.5,995,inStock
MR412-020,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-002_front.jpg,Tortoise,Neutral Grey,Bi-Gradient,Readers,2,995,inStock
MR412-021,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-002_front.jpg,Tortoise,Neutral Grey,Bi-Gradient,Readers,2.5,993,inStock
MR412-022,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-005_front.jpg,Tortoise,Maui Rose®,Bi-Gradient,Readers,1.5,998,inStock
MR412-023,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-005_front.jpg,Tortoise,Maui Rose®,Bi-Gradient,Readers,2,993,inStock
MR412-024,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-005_front.jpg,Tortoise,Maui Rose®,Bi-Gradient,Readers,2.5,994,inStock
MR412-037,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-014_front.jpg,Gloss Black,Blue Hawaii,Full Mirror,Readers,1.5,974,inStock
MR412-038,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-014_front.jpg,Gloss Black,Blue Hawaii,Full Mirror,Readers,2,963,inStock
MR412-039,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-014_front.jpg,Gloss Black,Blue Hawaii,Full Mirror,Readers,2.5,970,inStock
MR412-040,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-007_front.jpg,Tortoise,Blue Hawaii,Full Mirror,Readers,1.5,993,inStock
MR412-041,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-007_front.jpg,Tortoise,Blue Hawaii,Full Mirror,Readers,2,991,inStock
MR412-042,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-007_front.jpg,Tortoise,Blue Hawaii,Full Mirror,Readers,2.5,996,inStock
MR412-043,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-011_front.jpg,Gloss Black,MAUI Sunrise,Full Mirror,Readers,1.5,994,inStock
MR412-044,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-011_front.jpg,Gloss Black,MAUI Sunrise,Full Mirror,Readers,2,997,inStock
MR412-045,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-011_front.jpg,Gloss Black,MAUI Sunrise,Full Mirror,Readers,2.5,999,inStock
MR412-046,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-012_front.jpg,Tortoise,MAUI Sunrise,Full Mirror,Readers,1.5,999,inStock
MR412-047,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-012_front.jpg,Tortoise,MAUI Sunrise,Full Mirror,Readers,2,997,inStock
MR412-048,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-012_front.jpg,Tortoise,MAUI Sunrise,Full Mirror,Readers,2.5,997,inStock
MR412-049,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-015_front.jpg,Gloss Black,HAWAII LAVA™,Full Mirror,Readers,1.5,994,inStock
MR412-050,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-015_front.jpg,Gloss Black,HAWAII LAVA™,Full Mirror,Readers,2,988,inStock
MR412-051,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-015_front.jpg,Gloss Black,HAWAII LAVA™,Full Mirror,Readers,2.5,994,inStock
MR412-052,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-016_front.jpg,Tortoise,HAWAII LAVA™,Full Mirror,Readers,1.5,997,inStock
MR412-053,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-016_front.jpg,Tortoise,HAWAII LAVA™,Full Mirror,Readers,2,995,inStock
MR412-054,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-016_front.jpg,Tortoise,HAWAII LAVA™,Full Mirror,Readers,2.5,997,inStock
MR412-058,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-018_front.jpg,Gloss Black,MAUIGreen®,Full Mirror,Readers,1.5,999,inStock
MR412-059,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-018_front.jpg,Gloss Black,MAUIGreen®,Full Mirror,Readers,2,997,inStock
MR412-060,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-018_front.jpg,Gloss Black,MAUIGreen®,Full Mirror,Readers,2.5,995,inStock
MR412-061,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-019_front.jpg,Tortoise,MAUIGreen®,Full Mirror,Readers,1.5,997,inStock
MR412-062,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-019_front.jpg,Tortoise,MAUIGreen®,Full Mirror,Readers,2,999,inStock
MR412-063,MM412,BANYANS,8,13,70,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412/MM412-019_front.jpg,Tortoise,MAUIGreen®,Full Mirror,Readers,2.5,999,inStock
MM412N-001,MM412N,BANYANS ASIAN FIT,8,13,69,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412N/MM412N-001_front.jpg,Gloss Black,HCL® Bronze,Bi-Gradient,MauiBrilliant,0,6335,inStock
MM412N-002,MM412N,BANYANS ASIAN FIT,8,13,69,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412N/MM412N-002_front.jpg,Gloss Black,Maui Rose®,Bi-Gradient,MauiBrilliant,0,6335,inStock
MM412N-003,MM412N,BANYANS ASIAN FIT,8,13,69,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412N/MM412N-003_front.jpg,Tortoise,Neutral Grey,Bi-Gradient,MauiBrilliant,0,6335,inStock
MM412N-004,MM412N,BANYANS ASIAN FIT,8,13,69,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412N/MM412N-004_front.jpg,Tortoise,Maui HT™,Bi-Gradient,MauiBrilliant,0,6335,inStock
MM412N-005,MM412N,BANYANS ASIAN FIT,8,13,69,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412N/MM412N-005_front.jpg,Tortoise,Maui Rose®,Bi-Gradient,MauiBrilliant,0,6335,inStock
MM412N-006,MM412N,BANYANS ASIAN FIT,8,13,69,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412N/MM412N-006_front.jpg,Gloss Black,MAUI Sunrise,Full Mirror,MauiBrilliant,0,6335,inStock
MM412N-007,MM412N,BANYANS ASIAN FIT,8,13,69,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412N/MM412N-007_front.jpg,Tortoise,MAUI Sunrise,Full Mirror,MauiBrilliant,0,6335,inStock
MM412N-008,MM412N,BANYANS ASIAN FIT,8,13,69,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412N/MM412N-008_front.jpg,Gloss Black,HAWAII LAVA™,Full Mirror,MauiBrilliant,0,79,inStock
MM412N-009,MM412N,BANYANS ASIAN FIT,8,13,69,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412N/MM412N-009_front.jpg,Tortoise,HAWAII LAVA™,Full Mirror,MauiBrilliant,0,3,lowStock
MM412N-012,MM412N,BANYANS ASIAN FIT,8,13,69,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412N/MM412N-012_front.jpg,Gloss Black,MAUIGreen®,Full Mirror,MauiBrilliant,0,79,inStock
MM412N-013,MM412N,BANYANS ASIAN FIT,8,13,69,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/412N/MM412N-013_front.jpg,Tortoise,MAUIGreen®,Full Mirror,MauiBrilliant,0,3,lowStock
MM421-001,MM421,SUGAR BEACH,8,13,63,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/421/MM421-001_front.jpg,Gloss Black,HCL® Bronze,Bi-Gradient,MauiPure,0,2214,inStock
MM421-003,MM421,SUGAR BEACH,8,13,63,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/421/MM421-003_front.jpg,,Neutral Grey,Bi-Gradient,MauiPure,0,2214,inStock
MM421-004,MM421,SUGAR BEACH,8,13,63,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/421/MM421-004_front.jpg,,HCL® Bronze,Bi-Gradient,MauiPure,0,2214,inStock
MM421-005,MM421,SUGAR BEACH,8,13,63,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/421/MM421-005_front.jpg,Rootbeer,Neutral Grey,Bi-Gradient,MauiPure,0,2214,inStock
MM422-001,MM422,BREAKWALL,8,12,64,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/422/MM422-001_front.jpg,Gloss Black,HCL® Bronze,Bi-Gradient,MauiPure,0,6748,inStock
MM422-005,MM422,BREAKWALL,8,12,64,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/422/MM422-005_front.jpg,Rootbeer,Neutral Grey,Bi-Gradient,MauiPure,0,6748,inStock
MM423-001,MM423,LIGHTHOUSE,8,13,63,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/423/MM423-001_front.jpg,Gloss Black,HCL® Bronze,Bi-Gradient,MauiPure,0,7161,inStock
MM423-002,MM423,LIGHTHOUSE,8,13,63,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/423/MM423-002_front.jpg,Gloss Black,Maui HT™,Bi-Gradient,MauiPure,0,7161,inStock
MM423-003,MM423,LIGHTHOUSE,8,13,63,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/423/MM423-003_front.jpg,Translucent Smoke Grey,Neutral Grey,Bi-Gradient,MauiPure,0,7161,inStock
MM423-004,MM423,LIGHTHOUSE,8,13,63,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/423/MM423-004_front.jpg,Translucent Smoke Grey,HCL® Bronze,Bi-Gradient,MauiPure,0,7161,inStock
MM423-005,MM423,LIGHTHOUSE,8,13,63,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/423/MM423-005_front.jpg,Rootbeer,Neutral Grey,Bi-Gradient,MauiPure,0,7161,inStock
MM423-006,MM423,LIGHTHOUSE,8,13,63,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/423/MM423-006_front.jpg,Rootbeer,Maui HT™,Bi-Gradient,MauiPure,0,7161,inStock
MM426-001,MM426,Hot Sands,8,5,75,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/426/MM426-001_front.jpg,Gloss Black,HCL® Bronze,Bi-Gradient,Polycarbonate,0,0,outOfStock
MM426-002,MM426,Hot Sands,8,5,75,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/426/MM426-002_front.jpg,Gloss Black,Maui HT™,Bi-Gradient,Polycarbonate,0,0,outOfStock
MM426-003,MM426,Hot Sands,8,5,75,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/426/MM426-003_front.jpg,Blue,HCL® Bronze,Bi-Gradient,Polycarbonate,0,0,outOfStock
MM426-007,MM426,Hot Sands,8,5,75,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/426/MM426-007_front.jpg,Rootbeer,Neutral Grey,Bi-Gradient,MauiPure,0,0,outOfStock
MM432-010,MM432,RED SANDS,6,17,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/432/MM432-010_front.jpg,Grey Tortoise,Maui HT™,Bi-Gradient,MauiBrilliant,0,55,inStock
MM432-012,MM432,RED SANDS,6,17,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/432/MM432-012_front.jpg,Grey Tortoise,Neutral Grey,Bi-Gradient,MauiPure,0,55,inStock
MM432-014,MM432,RED SANDS,6,17,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/432/MM432-014_front.jpg,Grey Tortoise,Maui Rose®,Bi-Gradient,MauiPure,0,55,inStock
MM432-024,MM432,RED SANDS,6,17,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/432/MM432-024_front.jpg,Matte Black,Maui HT™,Bi-Gradient,MauiBrilliant,0,4686,inStock
MM432-026,MM432,RED SANDS,6,17,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/432/MM432-026_front.jpg,Matte Black,HCL® Bronze,Bi-Gradient,MauiPure,0,4686,inStock
MM432-028,MM432,RED SANDS,6,17,60,0,0,FALSE,FALSE,FALSE,FALSE,https://images.mauijim.com/mymaui/432/MM432-028_front.jpg,Matte Black,Maui Rose®,Bi-Gradient,MauiPure,0,4686,inStock
